timestamp_us,x1,y1,x2,y2
0,191,214,354,450
100000,191,214,354,451
200000,191,214,354,451
300000,191,214,354,451
400000,191,214,354,451
500000,191,214,354,451
600000,191,214,354,451
700000,191,213,354,451
800000,190,213,353,450
900000,190,212,353,450
1000000,190,212,352,450
1100000,190,212,353,449
1200000,190,212,353,449
1300000,190,212,353,449
1400000,191,212,353,449
1500000,191,212,354,449
1600000,191,212,354,449
0,187,202,354,448
100000,187,201,353,448
200000,187,203,352,449
300000,187,203,353,450
400000,188,204,353,451
500000,188,203,354,450
600000,188,198,354,445
700000,196,200,359,438
800000,205,202,367,434
900000,211,202,374,436
1000000,212,197,377,437
1100000,205,204,370,439
1200000,200,201,367,437
1300000,205,202,371,438
1400000,205,201,371,439
1500000,207,205,373,441
1600000,209,205,375,437
0,181,212,343,450
100000,182,210,345,449
200000,183,211,346,449
300000,184,209,348,447
400000,184,209,348,448
500000,184,210,348,448
600000,185,210,349,449
700000,185,211,349,449
800000,186,213,348,448
900000,187,210,350,448
1000000,188,212,351,448
1100000,188,212,352,448
1200000,189,212,352,448
1300000,189,213,352,447
1400000,189,213,352,447
1500000,189,218,348,453
1600000,188,220,348,457
0,189,205,354,447
100000,189,205,354,447
200000,190,205,355,447
300000,189,204,355,447
400000,189,203,355,447
500000,190,204,355,448
600000,190,201,355,445
700000,190,200,355,443
800000,189,201,354,444
900000,189,199,354,444
1000000,187,200,352,445
1100000,187,197,351,443
1200000,186,198,350,443
1300000,185,200,350,443
1400000,186,200,349,443
1500000,186,200,350,443
1600000,186,199,350,444
0,200,215,363,449
100000,199,216,363,450
200000,199,216,363,450
300000,200,216,364,450
400000,200,216,363,450
500000,199,216,363,450
600000,200,216,363,450
700000,201,216,364,450
800000,200,217,363,450
900000,200,217,363,450
1000000,200,217,364,450
1100000,200,217,363,450
1200000,199,218,363,450
1300000,200,217,363,450
1400000,199,216,363,449
1500000,199,216,363,449
1600000,199,216,363,449
0,204,223,368,453
100000,203,224,368,453
200000,203,224,368,454
300000,203,224,368,454
400000,203,224,368,453
500000,204,223,368,453
600000,203,223,368,453
700000,203,223,368,453
800000,204,223,368,453
900000,204,223,368,453
1000000,204,223,368,453
1100000,204,224,368,453
1200000,203,224,368,453
1300000,203,224,368,453
1400000,203,224,368,453
1500000,203,223,368,453
1600000,203,223,368,453
0,186,199,345,434
100000,186,199,345,434
200000,186,198,345,434
300000,185,198,344,434
400000,185,198,344,434
500000,185,198,344,434
600000,184,197,343,433
700000,185,199,344,434
800000,186,199,345,434
900000,186,197,345,433
1000000,186,198,345,434
1100000,185,199,344,434
1200000,185,199,344,434
1300000,185,200,344,434
1400000,185,198,343,434
1500000,184,203,341,436
1600000,183,211,340,445
0,183,218,344,451
100000,183,217,345,450
200000,183,216,345,450
300000,184,216,345,449
400000,183,216,345,450
500000,183,217,345,450
600000,183,217,345,451
700000,183,217,345,451
800000,183,217,345,451
900000,183,218,345,451
1000000,183,218,345,451
1100000,183,218,345,451
1200000,183,218,345,450
1300000,184,217,345,450
1400000,183,218,345,450
1500000,182,220,342,452
1600000,177,221,339,454
0,188,210,349,449
100000,188,213,348,452
200000,188,211,348,450
300000,187,210,348,450
400000,188,210,348,451
500000,187,211,348,451
600000,186,211,348,451
700000,186,212,348,451
800000,186,212,348,451
900000,186,212,348,451
1000000,186,212,348,451
1100000,186,212,348,451
1200000,186,212,347,452
1300000,186,212,347,452
1400000,186,212,346,453
1500000,186,213,346,454
1600000,186,214,346,454
0,187,217,363,468
100000,187,218,363,468
200000,187,217,363,468
300000,187,218,362,468
400000,187,218,362,468
500000,187,218,362,468
600000,187,218,362,468
700000,187,218,363,468
800000,187,218,362,468
900000,187,218,362,468
1000000,187,218,362,468
1100000,186,218,361,468
1200000,186,218,362,467
1300000,186,218,362,468
1400000,187,218,363,468
1500000,187,218,362,467
1600000,187,218,363,468
0,190,212,364,454
100000,190,212,364,454
200000,190,212,364,454
300000,190,212,364,454
400000,189,212,364,454
500000,190,212,364,454
600000,189,212,363,453
700000,186,209,359,453
800000,182,206,354,453
900000,178,201,348,455
1000000,178,201,347,456
1100000,182,202,352,456
1200000,182,202,351,455
1300000,181,203,350,454
1400000,182,204,351,455
1500000,182,203,351,455
1600000,181,203,351,455
0,184,217,360,470
100000,184,217,360,470
200000,184,217,360,470
300000,183,217,360,470
400000,183,216,360,469
500000,183,216,359,469
600000,183,217,360,470
700000,182,216,359,470
800000,181,215,357,470
900000,182,211,355,471
1000000,181,211,353,472
1100000,179,210,352,473
1200000,179,209,352,473
1300000,180,210,352,473
1400000,180,211,352,472
1500000,180,210,352,473
1600000,180,208,353,471
0,184,226,360,479
100000,183,226,359,478
200000,183,226,359,477
300000,184,227,359,478
400000,183,226,359,479
500000,183,226,359,479
600000,183,226,359,479
700000,183,227,359,479
800000,183,227,358,481
900000,183,226,358,480
1000000,182,226,358,480
1100000,184,223,357,479
1200000,183,227,358,479
1300000,184,223,357,478
1400000,183,226,358,478
1500000,182,226,358,480
1600000,182,226,358,480
0,205,217,379,469
100000,205,217,379,468
200000,204,218,378,468
300000,204,218,378,469
400000,204,218,378,469
500000,205,218,378,468
600000,205,218,378,468
700000,204,218,378,469
800000,204,217,377,468
900000,204,218,378,468
1000000,204,218,377,468
1100000,204,218,376,469
1200000,204,218,376,469
1300000,203,218,376,469
1400000,203,217,375,467
1500000,188,216,365,465
1600000,184,232,355,484
0,192,229,360,471
100000,192,228,360,472
200000,192,227,360,472
300000,192,228,360,472
400000,192,228,360,472
500000,191,228,360,472
600000,191,228,359,471
700000,191,228,359,472
800000,191,228,359,474
900000,191,228,359,473
1000000,190,228,359,471
1100000,190,224,356,468
1200000,189,223,355,469
1300000,189,223,354,468
1400000,188,223,354,469
1500000,188,222,354,469
1600000,188,223,354,469
0,185,223,350,475
100000,184,223,348,474
200000,183,222,348,474
300000,183,222,348,473
400000,182,223,348,473
500000,182,223,348,474
600000,182,224,346,476
700000,182,224,346,476
800000,182,224,345,475
900000,182,224,345,476
1000000,181,224,346,475
1100000,181,223,345,474
1200000,181,224,346,474
1300000,182,224,345,474
1400000,182,224,345,476
1500000,182,224,345,476
1600000,181,225,345,476
0,182,201,344,440
100000,182,202,344,443
200000,178,205,342,444
300000,175,205,341,447
400000,175,207,340,448
500000,175,207,340,449
600000,172,208,338,449
700000,164,209,331,448
800000,161,208,326,450
900000,160,211,321,451
1000000,153,218,317,452
1100000,151,221,317,455
1200000,156,213,319,451
1300000,161,208,327,447
1400000,178,208,340,443
1500000,184,215,345,451
1600000,177,224,339,461
0,193,245,361,479
100000,193,246,361,479
200000,191,246,360,480
300000,190,246,359,480
400000,190,246,359,481
500000,190,244,357,481
600000,190,247,359,481
700000,189,249,358,482
800000,189,250,359,483
900000,188,250,358,483
1000000,189,247,356,483
1100000,189,245,354,486
1200000,189,245,354,486
1300000,190,246,355,485
1400000,189,246,356,483
1500000,187,243,352,484
1600000,184,244,347,488
0,179,238,341,481
100000,179,238,341,481
200000,177,239,339,479
300000,177,239,339,479
400000,177,239,340,479
500000,174,239,338,479
600000,173,237,337,476
700000,173,237,337,476
800000,173,237,337,476
900000,174,238,337,476
1000000,172,237,336,478
1100000,172,238,336,478
1200000,174,237,338,476
1300000,172,238,336,478
1400000,173,244,335,486
1500000,174,246,338,489
1600000,170,249,335,489
0,156,237,321,476
100000,155,237,320,476
200000,155,238,320,475
300000,155,237,320,475
400000,156,236,320,475
500000,156,237,320,476
600000,156,237,321,475
700000,157,238,322,476
800000,157,238,322,475
900000,157,238,322,476
1000000,157,238,322,475
1100000,157,239,322,476
1200000,158,238,322,476
1300000,157,238,322,476
1400000,157,238,322,476
1500000,157,238,322,476
1600000,160,238,324,473
