timestamp_us,x1,y1,x2,y2
0,208,189,373,406
100000,208,189,373,406
200000,208,188,373,406
300000,207,189,372,406
400000,208,189,371,405
500000,208,189,371,405
600000,209,189,372,405
700000,209,190,372,405
800000,208,190,371,406
900000,207,191,371,406
1000000,207,190,371,405
1100000,207,189,372,406
1200000,207,190,371,406
1300000,207,193,366,407
1400000,207,193,367,407
1500000,207,193,367,407
1600000,207,190,371,406
0,183,187,345,404
100000,183,187,344,404
200000,183,187,344,404
300000,184,186,345,404
400000,184,186,345,403
500000,184,186,344,403
600000,183,186,345,403
700000,180,182,344,403
800000,179,182,340,402
900000,180,181,342,402
1000000,183,184,343,404
1100000,181,187,343,405
1200000,180,191,341,406
1300000,180,191,342,405
1400000,183,191,344,405
1500000,184,190,344,406
1600000,182,192,344,408
0,199,186,357,404
100000,199,187,357,405
200000,200,187,358,405
300000,200,188,358,405
400000,200,189,357,406
500000,199,190,357,406
600000,199,190,357,406
700000,200,191,358,408
800000,199,194,356,408
900000,199,196,354,408
1000000,198,198,355,407
1100000,197,194,354,407
1200000,197,194,355,407
1300000,198,194,355,407
1400000,199,194,356,406
1500000,199,194,355,407
1600000,192,210,348,415
0,201,187,354,397
100000,201,187,353,396
200000,201,188,353,396
300000,201,188,354,396
400000,202,188,353,396
500000,202,187,353,398
600000,201,187,353,396
700000,202,187,353,396
800000,202,187,353,395
900000,202,187,353,395
1000000,203,187,355,395
1100000,206,187,356,393
1200000,208,187,358,391
1300000,207,185,359,392
1400000,209,185,361,392
1500000,208,189,361,396
1600000,207,189,359,395
0,189,191,323,376
100000,189,191,322,376
200000,188,190,323,377
300000,186,192,324,377
400000,189,191,324,377
500000,188,191,322,376
600000,188,191,324,376
700000,189,191,325,376
800000,190,190,325,377
900000,190,191,326,376
1000000,190,190,327,376
1100000,192,190,326,376
1200000,192,189,326,376
1300000,189,190,325,377
1400000,189,190,325,376
1500000,191,190,327,376
1600000,193,189,327,378
0,223,186,356,374
100000,223,186,356,374
200000,223,186,355,374
300000,223,186,355,374
400000,222,185,355,374
500000,223,186,355,374
600000,222,186,355,374
700000,223,186,355,375
800000,223,187,355,375
900000,223,186,355,374
1000000,223,187,355,374
1100000,223,187,355,375
1200000,223,187,355,375
1300000,223,187,355,375
1400000,222,185,356,374
1500000,222,186,355,374
1600000,221,187,354,375
0,207,186,345,371
100000,207,186,345,371
200000,206,184,346,371
300000,207,185,345,371
400000,205,184,346,370
500000,207,185,345,371
600000,207,185,345,371
700000,207,186,344,371
800000,207,185,345,370
900000,207,185,345,370
1000000,208,183,346,370
1100000,209,184,346,370
1200000,209,182,347,370
1300000,208,181,348,370
1400000,208,181,347,370
1500000,208,181,348,370
1600000,209,182,348,370
0,213,185,349,370
100000,213,184,350,370
200000,213,184,349,370
300000,213,182,349,370
400000,211,183,349,371
500000,211,184,349,371
600000,210,184,348,371
700000,210,184,348,371
800000,211,184,348,371
900000,210,184,347,371
1000000,209,184,346,371
1100000,209,184,345,371
1200000,209,184,347,371
1300000,210,186,347,372
1400000,214,190,351,374
1500000,209,185,347,374
1600000,212,189,349,377
0,207,186,348,376
100000,207,186,347,375
200000,207,185,348,375
300000,208,185,348,375
400000,208,186,349,374
500000,208,187,349,374
600000,207,186,347,374
700000,207,187,347,373
800000,208,186,348,373
900000,208,186,347,373
1000000,207,186,347,373
1100000,208,187,347,373
1200000,208,186,347,373
1300000,209,186,348,374
1400000,210,187,347,375
1500000,210,187,348,374
1600000,211,187,349,377
0,222,185,355,375
100000,223,185,355,375
200000,222,185,356,374
300000,222,185,355,375
400000,222,184,355,375
500000,222,184,356,375
600000,222,184,356,374
700000,222,184,356,374
800000,222,184,355,374
900000,222,184,355,374
1000000,222,184,355,374
1100000,222,184,355,374
1200000,222,185,355,375
1300000,222,185,355,374
1400000,222,185,355,374
1500000,221,186,355,374
1600000,221,187,355,374
0,199,188,339,371
100000,199,188,340,371
200000,199,188,340,371
300000,199,188,340,371
400000,200,189,340,371
500000,200,188,341,371
600000,200,188,341,371
700000,201,189,341,371
800000,200,188,342,371
900000,200,188,341,371
1000000,200,188,340,371
1100000,200,188,340,371
1200000,200,189,340,371
1300000,201,189,340,371
1400000,202,188,340,371
1500000,202,187,341,371
1600000,202,188,340,371
0,214,191,347,373
100000,213,192,347,373
200000,212,192,346,374
300000,213,191,345,373
400000,213,190,346,373
500000,213,190,347,374
600000,212,191,346,374
700000,212,192,346,373
800000,212,191,346,374
900000,212,192,346,374
1000000,212,191,346,373
1100000,212,192,346,373
1200000,212,191,345,372
1300000,212,191,345,372
1400000,210,189,343,373
1500000,210,188,344,373
1600000,212,191,346,372
0,216,186,348,372
100000,216,186,348,372
200000,215,186,349,371
300000,216,186,349,372
400000,216,185,349,371
500000,216,185,349,371
600000,217,185,349,371
700000,217,185,350,371
800000,217,185,349,371
900000,218,185,350,371
1000000,217,185,350,371
1100000,218,185,350,371
1200000,217,185,349,371
1300000,218,185,349,371
1400000,217,184,350,371
1500000,219,188,351,371
1600000,219,189,351,371
0,195,192,331,373
100000,194,192,330,373
200000,195,191,332,373
300000,194,190,331,373
400000,194,190,330,373
500000,194,190,330,373
600000,194,191,329,373
700000,194,191,329,373
800000,194,191,329,373
900000,195,191,330,373
1000000,194,191,330,373
1100000,194,191,329,373
1200000,195,190,329,373
1300000,195,191,331,373
1400000,196,190,334,373
1500000,197,192,336,373
1600000,197,194,338,374
0,227,188,359,373
100000,226,188,359,373
200000,226,188,358,373
300000,226,187,359,373
400000,227,188,359,372
500000,227,188,360,372
600000,227,187,359,372
700000,226,188,360,372
800000,227,188,360,371
900000,227,187,360,371
1000000,227,186,361,371
1100000,227,187,360,372
1200000,226,186,360,371
1300000,226,187,359,372
1400000,226,188,358,372
1500000,226,188,358,372
1600000,228,189,361,372
0,207,187,343,369
100000,207,186,344,369
200000,206,186,344,369
300000,206,186,344,369
400000,207,186,344,369
500000,207,186,344,369
600000,206,186,344,369
700000,206,186,344,369
800000,207,186,344,369
900000,207,186,344,369
1000000,206,187,343,369
1100000,207,187,343,369
1200000,207,185,344,369
1300000,206,185,345,369
1400000,206,186,345,369
1500000,206,185,345,369
1600000,207,185,345,369
0,213,188,345,373
100000,217,192,348,374
200000,217,193,347,374
300000,216,193,347,375
400000,215,192,347,375
500000,215,192,347,375
600000,215,193,347,375
700000,215,193,347,374
800000,216,193,347,375
900000,215,193,347,375
1000000,215,193,347,375
1100000,216,193,347,375
1200000,215,193,347,375
1300000,215,193,347,375
1400000,215,193,348,375
1500000,216,195,348,375
1600000,216,195,348,374
0,219,193,349,373
100000,219,194,350,373
200000,219,194,350,374
300000,220,195,350,374
400000,221,195,351,374
500000,221,195,351,374
600000,220,195,352,374
700000,219,195,349,374
800000,218,195,348,374
900000,218,194,348,373
1000000,218,195,349,374
1100000,220,195,350,374
1200000,219,195,349,374
1300000,219,195,349,374
1400000,220,195,350,374
1500000,219,195,351,374
1600000,222,196,352,371
0,227,191,359,372
100000,227,191,358,373
200000,227,191,358,373
300000,227,191,359,372
400000,227,191,359,372
500000,227,190,359,372
600000,228,189,360,373
700000,227,190,360,372
800000,227,190,360,372
900000,227,190,360,372
1000000,227,190,360,372
1100000,228,190,360,372
1200000,228,190,359,373
1300000,228,190,360,373
1400000,228,190,360,372
1500000,228,190,360,373
1600000,228,190,361,373
0,225,190,357,373
100000,226,190,357,373
200000,226,191,357,373
300000,225,190,356,373
400000,226,191,356,373
500000,226,190,356,373
600000,226,190,356,373
700000,225,190,356,373
800000,226,190,356,373
900000,226,190,356,373
1000000,225,190,356,373
1100000,225,190,355,374
1200000,226,191,356,373
1300000,226,191,356,373
1400000,226,190,357,373
1500000,226,190,359,373
1600000,227,191,359,373
0,226,187,356,372
100000,220,191,349,373
200000,219,196,348,377
300000,219,197,348,377
400000,220,199,349,377
500000,220,198,349,378
600000,221,198,350,377
700000,224,196,353,378
800000,225,198,352,379
900000,226,197,352,378
1000000,225,197,353,378
1100000,224,197,353,378
1200000,224,196,354,378
1300000,223,196,353,377
1400000,222,197,351,374
1500000,224,196,354,375
1600000,227,190,363,373
