timestamp_us,x1,y1,x2,y2
0,193,157,370,423
100000,193,156,370,421
200000,192,156,370,423
300000,192,156,370,422
400000,192,157,371,422
500000,192,157,370,423
600000,192,157,370,423
700000,192,157,371,423
800000,192,157,371,423
900000,193,158,371,423
1000000,193,157,371,423
1100000,192,157,371,425
1200000,194,159,369,431
1300000,193,159,369,432
1400000,192,159,368,431
1500000,192,160,369,431
1600000,191,159,366,430
0,200,174,377,437
100000,200,174,378,438
200000,199,174,377,438
300000,199,175,377,438
400000,199,175,377,438
500000,199,175,377,438
600000,194,171,371,434
700000,193,155,367,415
800000,201,151,376,411
900000,198,152,371,414
1000000,202,153,373,416
1100000,204,152,377,414
1200000,195,156,372,422
1300000,198,154,372,420
1400000,196,154,371,417
1500000,197,154,373,419
1600000,197,154,372,419
0,211,152,393,410
100000,211,153,393,410
200000,209,153,394,410
300000,209,154,394,409
400000,209,154,393,409
500000,209,154,391,409
600000,209,156,390,411
700000,210,157,390,411
800000,210,157,390,411
900000,210,158,391,412
1000000,210,159,391,414
1100000,210,160,390,416
1200000,209,164,391,416
1300000,208,170,379,421
1400000,210,167,390,420
1500000,210,153,392,409
1600000,208,161,388,421
0,210,135,389,400
100000,210,136,390,401
200000,209,136,390,400
300000,209,135,390,400
400000,209,135,390,398
500000,208,136,389,399
600000,209,135,388,398
700000,209,135,387,397
800000,208,136,389,399
900000,209,136,390,399
1000000,210,136,390,399
1100000,211,137,389,402
1200000,211,138,389,403
1300000,211,137,387,413
1400000,211,136,387,411
1500000,210,137,390,406
1600000,210,137,391,403
0,197,150,380,405
100000,196,151,377,406
200000,195,153,376,407
300000,195,154,381,421
400000,194,154,381,418
500000,194,154,380,418
600000,195,154,380,418
700000,195,154,381,418
800000,195,155,380,419
900000,193,155,378,420
1000000,194,155,377,420
1100000,193,155,377,419
1200000,194,155,378,418
1300000,194,154,380,417
1400000,195,153,383,417
1500000,193,156,380,417
1600000,190,157,375,418
0,206,166,386,435
100000,206,166,385,434
200000,206,166,385,433
300000,206,165,385,435
400000,206,167,383,434
500000,205,167,383,433
600000,205,166,382,433
700000,205,167,382,433
800000,205,167,382,433
900000,204,168,382,433
1000000,204,168,382,433
1100000,204,168,382,433
1200000,204,168,383,433
1300000,204,169,383,433
1400000,204,170,383,435
1500000,204,170,383,435
1600000,203,169,384,434
0,199,144,378,408
100000,202,143,380,405
200000,198,146,378,409
300000,199,145,380,409
400000,201,144,378,408
500000,201,146,379,409
600000,200,146,379,409
700000,201,145,382,409
800000,202,144,383,408
900000,201,145,382,409
1000000,201,144,382,409
1100000,201,145,381,409
1200000,201,145,383,409
1300000,201,145,381,409
1400000,201,145,381,409
1500000,197,158,383,414
1600000,200,177,384,437
0,204,153,377,417
100000,206,148,381,412
200000,212,133,383,398
300000,213,128,387,381
400000,213,125,384,370
500000,211,125,385,371
600000,211,126,385,375
700000,210,126,385,378
800000,211,123,384,383
900000,211,124,387,382
1000000,212,125,386,383
1100000,212,125,386,383
1200000,213,126,386,383
1300000,213,126,386,383
1400000,210,130,386,386
1500000,213,148,390,404
1600000,214,172,393,425
0,195,152,365,415
100000,194,152,364,415
200000,194,153,364,416
300000,194,153,364,415
400000,195,153,364,415
500000,195,153,364,415
600000,195,153,364,416
700000,195,153,364,415
800000,193,154,363,416
900000,193,154,362,416
1000000,193,155,363,417
1100000,193,153,364,417
1200000,193,154,365,417
1300000,193,155,367,418
1400000,192,154,366,417
1500000,192,155,367,418
1600000,193,155,368,416
0,195,170,383,435
100000,194,171,382,435
200000,193,171,382,435
300000,194,171,383,435
400000,194,172,383,435
500000,195,173,383,436
600000,196,173,384,435
700000,196,174,385,435
800000,196,175,386,436
900000,196,175,386,436
1000000,197,174,386,437
1100000,199,179,385,441
1200000,198,181,388,444
1300000,198,183,388,446
1400000,197,182,388,445
1500000,197,182,387,444
1600000,197,182,387,444
0,188,187,370,446
100000,187,187,368,446
200000,188,186,368,446
300000,187,186,369,447
400000,187,187,369,447
500000,187,186,369,446
600000,187,187,368,448
700000,186,187,368,451
800000,186,187,368,452
900000,186,189,369,453
1000000,186,188,369,454
1100000,187,188,369,454
1200000,187,187,369,449
1300000,187,180,375,437
1400000,187,190,371,445
1500000,189,184,373,441
1600000,189,187,373,443
0,198,167,376,430
100000,196,168,371,430
200000,198,165,379,427
300000,197,165,378,424
400000,196,166,378,423
500000,196,164,377,419
600000,197,161,380,418
700000,196,162,378,415
800000,199,168,378,415
900000,199,162,378,412
1000000,201,161,383,413
1100000,200,161,383,413
1200000,200,161,383,413
1300000,201,161,385,415
1400000,201,164,381,413
1500000,203,162,380,410
1600000,203,163,381,411
0,198,177,382,434
100000,200,178,380,435
200000,197,178,381,436
300000,197,179,378,437
400000,197,179,379,437
500000,196,179,377,436
600000,195,179,377,436
700000,196,179,381,437
800000,197,178,380,436
900000,197,178,379,436
1000000,197,178,379,434
1100000,196,177,380,433
1200000,196,177,381,433
1300000,196,177,381,433
1400000,195,177,381,433
1500000,195,176,383,433
1600000,195,176,383,433
0,187,177,375,452
100000,188,177,377,448
200000,187,176,374,451
300000,186,176,375,452
400000,186,178,377,452
500000,187,178,378,453
600000,186,179,377,453
700000,185,179,376,453
800000,184,176,373,453
900000,184,179,375,453
1000000,187,181,373,454
1100000,188,182,380,449
1200000,188,182,378,445
1300000,189,181,380,447
1400000,184,203,365,468
1500000,184,235,362,502
1600000,187,254,366,504
0,191,184,366,449
100000,192,184,367,447
200000,192,184,367,446
300000,191,183,368,445
400000,190,183,368,445
500000,191,184,366,445
600000,191,183,368,444
700000,191,183,369,444
800000,190,183,367,445
900000,190,183,367,445
1000000,191,183,368,445
1100000,191,183,367,446
1200000,191,183,365,446
1300000,191,184,366,447
1400000,192,183,370,446
1500000,191,183,370,444
1600000,190,183,367,441
0,182,176,365,461
100000,182,175,367,461
200000,183,176,366,461
300000,182,175,366,461
400000,183,175,366,461
500000,182,175,367,461
600000,182,175,365,461
700000,182,175,365,460
800000,182,176,364,461
900000,182,175,365,461
1000000,182,175,364,460
1100000,182,175,365,461
1200000,182,176,364,460
1300000,182,175,365,460
1400000,185,177,367,460
1500000,185,175,369,444
1600000,191,169,382,435
0,190,180,370,445
100000,190,180,371,444
200000,190,181,372,444
300000,190,180,372,445
400000,186,179,372,440
500000,194,176,378,442
600000,196,177,381,442
700000,193,179,379,442
800000,193,179,379,442
900000,191,178,377,444
1000000,192,179,379,444
1100000,194,180,376,444
1200000,195,180,376,444
1300000,193,179,377,444
1400000,192,180,376,444
1500000,192,179,375,444
1600000,192,181,374,445
0,196,176,378,444
100000,195,177,378,444
200000,194,176,378,443
300000,192,177,376,443
400000,193,178,377,445
500000,193,178,375,445
600000,195,179,375,446
700000,194,179,375,446
800000,195,179,375,447
900000,195,179,374,447
1000000,194,179,373,446
1100000,195,179,372,447
1200000,194,178,372,447
1300000,195,178,371,447
1400000,195,179,371,447
1500000,195,179,372,447
1600000,194,179,371,446
0,194,170,371,439
100000,194,170,370,440
200000,194,170,371,439
300000,196,168,371,438
400000,192,161,369,431
500000,193,161,371,431
600000,194,162,373,432
700000,195,165,378,434
800000,193,165,372,437
900000,194,168,373,437
1000000,196,169,377,438
1100000,195,169,376,437
1200000,196,169,375,438
1300000,195,168,375,438
1400000,196,169,375,439
1500000,196,168,376,438
1600000,195,171,374,443
0,193,161,374,429
100000,193,162,375,428
200000,193,162,375,428
300000,194,162,378,428
400000,194,162,378,428
500000,195,162,376,428
600000,195,161,375,428
700000,195,161,375,428
800000,195,161,373,428
900000,194,161,375,428
1000000,195,161,374,428
1100000,194,162,372,428
1200000,194,160,373,427
1300000,194,158,375,428
1400000,195,158,374,427
1500000,195,157,377,427
1600000,195,156,375,427
0,215,163,390,431
100000,216,164,391,431
200000,215,164,392,431
300000,216,164,392,433
400000,216,164,392,433
500000,216,165,391,434
600000,216,166,392,434
700000,216,165,391,434
800000,215,164,391,433
900000,215,164,392,434
1000000,216,165,392,433
1100000,216,166,392,434
1200000,216,166,392,434
1300000,216,167,389,435
1400000,216,166,389,432
1500000,217,164,389,426
1600000,218,161,390,422
