timestamp_us,x1,y1,x2,y2
0,219,114,398,369
100000,219,115,397,371
200000,218,115,397,371
300000,218,115,397,371
400000,219,115,397,372
500000,220,115,398,372
600000,222,115,399,372
700000,221,115,399,372
800000,221,116,399,373
900000,221,116,399,373
1000000,221,116,399,374
1100000,223,117,401,374
1200000,221,116,399,373
1300000,218,118,403,374
1400000,218,118,403,375
1500000,217,119,402,373
1600000,221,117,399,376
0,221,108,401,362
100000,221,108,401,363
200000,220,108,400,362
300000,220,107,401,362
400000,220,107,401,362
500000,219,107,400,362
600000,219,108,400,361
700000,219,107,400,359
800000,218,105,400,357
900000,219,107,401,357
1000000,221,111,403,360
1100000,226,113,410,361
1200000,228,114,415,361
1300000,229,120,418,366
1400000,231,125,421,369
1500000,230,144,419,383
1600000,230,172,417,395
0,224,136,408,393
100000,224,135,407,393
200000,224,136,407,393
300000,225,138,408,394
400000,224,139,408,395
500000,224,139,408,395
600000,225,139,408,395
700000,226,139,408,395
800000,224,139,407,395
900000,224,139,408,395
1000000,224,140,408,396
1100000,225,145,409,401
1200000,222,142,407,397
1300000,221,141,406,396
1400000,222,141,407,396
1500000,222,142,408,397
1600000,223,142,407,398
0,230,133,417,389
100000,230,133,417,388
200000,229,133,417,388
300000,230,133,417,388
400000,231,132,418,388
500000,231,132,418,388
600000,230,134,418,389
700000,230,134,417,389
800000,230,134,418,388
900000,230,134,418,388
1000000,230,133,418,388
1100000,230,133,418,388
1200000,230,134,418,388
1300000,229,135,417,389
1400000,229,135,418,389
1500000,230,135,418,389
1600000,229,135,418,389
0,229,126,410,382
100000,229,126,410,383
200000,229,125,411,382
300000,229,127,410,384
400000,229,128,409,384
500000,229,129,409,384
600000,229,129,408,385
700000,229,129,409,384
800000,228,130,409,384
900000,228,130,408,384
1000000,228,130,408,384
1100000,228,130,408,384
1200000,229,130,409,384
1300000,229,129,409,383
1400000,229,129,409,384
1500000,222,149,402,392
1600000,216,161,394,403
0,226,129,407,384
100000,226,129,407,384
200000,226,129,407,385
300000,225,129,407,384
400000,226,128,407,384
500000,226,129,407,384
600000,226,130,407,385
700000,226,130,407,384
800000,226,130,407,384
900000,226,130,407,385
1000000,226,130,408,385
1100000,227,130,407,385
1200000,227,130,407,385
1300000,227,130,407,385
1400000,219,152,400,395
1500000,221,165,397,404
1600000,226,169,401,406
0,231,140,423,392
100000,231,142,423,393
200000,229,142,421,392
300000,229,141,421,395
400000,230,142,422,396
500000,234,139,425,391
600000,235,140,426,394
700000,234,142,424,399
800000,233,138,422,396
900000,232,142,423,400
1000000,237,138,424,399
1100000,238,138,425,395
1200000,233,140,424,395
1300000,232,145,422,397
1400000,232,177,412,406
1500000,232,192,411,408
1600000,230,188,409,406
0,226,131,413,383
100000,226,131,412,384
200000,230,130,411,382
300000,229,130,411,383
400000,229,130,411,383
500000,229,130,411,383
600000,229,131,410,383
700000,229,132,410,383
800000,229,133,410,384
900000,229,135,409,385
1000000,229,136,409,385
1100000,229,136,409,385
1200000,229,135,409,385
1300000,230,136,411,386
1400000,228,140,410,388
1500000,223,150,404,396
1600000,220,165,395,403
0,228,159,412,409
100000,228,155,412,406
200000,227,156,407,404
300000,218,156,402,403
400000,216,156,402,403
500000,217,155,403,402
600000,228,153,411,400
700000,233,151,420,401
800000,231,143,418,401
900000,231,140,420,400
1000000,235,139,426,395
1100000,234,158,424,405
