timestamp_us,x1,y1,x2,y2
0,229,133,428,425
100000,229,132,428,426
200000,229,129,428,427
300000,230,133,429,425
400000,228,133,429,431
500000,228,133,428,431
600000,229,128,427,421
700000,230,128,427,421
800000,229,130,427,424
900000,229,130,428,426
1000000,229,130,427,424
1100000,230,128,426,431
1200000,228,131,427,429
1300000,228,135,428,432
1400000,230,137,428,431
1500000,228,138,428,431
1600000,227,138,427,431
0,225,146,428,454
100000,225,146,428,455
200000,225,146,428,454
300000,225,146,428,454
400000,225,146,428,456
500000,224,146,428,456
600000,224,146,428,456
700000,224,146,428,458
800000,224,147,428,453
900000,226,147,428,455
1000000,226,148,429,447
1100000,228,146,434,444
1200000,226,151,432,443
1300000,225,149,432,444
1400000,225,150,433,445
1500000,226,150,434,448
1600000,226,150,434,450
0,215,138,420,444
100000,214,137,419,444
200000,214,137,419,444
300000,214,138,419,445
400000,214,138,419,446
500000,214,140,420,447
600000,215,139,420,448
700000,217,134,421,447
800000,218,137,427,453
900000,220,148,431,462
1000000,221,150,432,463
1100000,219,146,436,457
1200000,220,145,438,457
1300000,222,149,438,461
1400000,223,146,437,467
1500000,222,139,438,457
1600000,233,151,451,465
0,224,153,436,458
100000,224,153,436,459
200000,224,153,436,458
300000,225,154,436,458
400000,225,154,436,457
500000,224,154,437,458
600000,225,154,437,457
700000,224,154,437,458
800000,224,155,436,456
900000,224,155,436,457
1000000,225,156,435,456
1100000,224,155,435,459
1200000,224,155,435,458
1300000,224,154,436,459
1400000,224,154,436,457
1500000,226,155,436,458
1600000,225,156,436,456
0,221,142,432,456
100000,221,142,432,456
200000,221,142,433,456
300000,221,143,432,456
400000,222,144,432,455
500000,221,143,433,455
600000,221,144,432,456
700000,221,144,432,456
800000,221,144,433,456
900000,221,144,432,456
1000000,221,144,432,456
1100000,221,144,432,455
1200000,221,143,432,456
1300000,221,143,432,456
1400000,222,143,433,455
1500000,222,144,432,455
1600000,222,144,432,455
0,216,155,430,476
100000,216,156,430,476
200000,216,156,430,476
300000,216,155,430,478
400000,216,155,430,478
500000,217,159,429,474
600000,218,160,429,475
700000,218,160,428,477
800000,218,160,428,476
900000,218,159,429,479
1000000,218,160,428,479
1100000,218,158,428,478
1200000,218,159,428,477
1300000,217,159,428,479
1400000,217,160,429,479
1500000,217,160,429,482
1600000,217,160,428,482
0,228,170,437,471
100000,229,164,440,465
200000,229,160,439,460
300000,227,159,442,468
400000,227,160,442,466
500000,225,159,442,466
600000,226,163,443,467
