timestamp_us,x1,y1,x2,y2
0,164,129,346,381
100000,164,129,346,380
200000,164,128,346,380
300000,163,129,346,380
400000,163,131,346,379
500000,162,131,346,380
600000,162,131,345,379
700000,163,131,346,382
800000,163,130,346,383
900000,163,129,346,381
1000000,163,127,346,379
1100000,166,126,348,375
1200000,167,127,349,376
1300000,168,127,350,376
1400000,168,125,352,377
1500000,153,124,339,386
1600000,152,126,338,377
0,168,139,343,378
100000,167,140,342,378
200000,167,140,342,379
300000,166,139,342,379
400000,166,139,342,379
500000,166,139,342,379
600000,167,135,342,378
700000,167,135,340,374
800000,166,133,340,373
900000,158,142,337,382
1000000,159,141,337,385
1100000,162,131,339,376
1200000,166,131,339,377
1300000,165,132,341,378
1400000,165,134,341,379
1500000,166,137,342,380
1600000,168,138,343,381
0,168,143,348,382
100000,168,141,348,380
200000,169,141,348,382
300000,170,141,349,383
400000,169,141,349,383
500000,170,142,349,384
600000,169,143,349,384
700000,169,144,349,384
800000,170,145,348,384
900000,170,146,350,384
1000000,173,146,350,387
1100000,171,147,351,390
1200000,169,148,349,391
1300000,166,147,346,389
1400000,167,146,345,387
1500000,163,155,340,392
1600000,141,188,312,400
0,169,148,344,381
100000,168,149,344,382
200000,168,149,344,381
300000,168,152,344,382
400000,168,152,344,382
500000,168,152,344,382
600000,169,152,342,381
700000,168,152,341,381
800000,169,151,342,381
900000,169,151,342,381
1000000,167,152,341,383
1100000,166,151,340,383
1200000,167,150,341,383
1300000,168,154,342,383
1400000,169,154,343,383
1500000,169,153,343,383
1600000,169,153,343,383
0,166,176,345,416
100000,167,175,347,415
200000,167,178,346,417
300000,167,183,345,416
400000,167,184,346,421
500000,167,185,346,421
600000,167,184,346,421
700000,167,185,346,420
800000,167,186,346,421
900000,168,187,346,422
1000000,167,187,346,422
1100000,167,187,346,422
1200000,168,186,346,421
1300000,167,187,346,422
1400000,167,186,346,422
1500000,168,186,346,421
1600000,168,185,347,420
0,168,177,343,413
100000,168,177,343,413
200000,170,178,343,411
300000,169,176,342,410
400000,170,174,342,409
500000,169,172,341,408
600000,169,170,341,408
700000,169,170,341,408
800000,169,170,341,408
900000,169,170,341,409
1000000,170,172,342,409
1100000,169,173,343,411
1200000,169,173,342,411
1300000,169,173,343,411
1400000,169,173,343,411
1500000,168,174,343,411
1600000,168,175,343,411
0,175,169,350,406
100000,173,170,349,406
200000,172,170,349,406
300000,172,169,348,405
400000,172,169,348,406
500000,172,170,349,406
600000,172,169,348,406
700000,171,169,348,407
800000,170,170,347,408
900000,170,171,348,409
1000000,170,170,347,409
1100000,170,171,347,408
1200000,169,168,347,406
1300000,166,177,342,412
1400000,157,177,333,413
1500000,135,224,314,433
1600000,132,210,311,425
0,186,197,372,436
100000,187,198,373,437
200000,186,200,372,439
300000,185,201,372,439
400000,188,199,375,434
500000,190,200,379,444
600000,191,198,379,441
700000,190,200,376,438
800000,190,199,375,437
900000,191,201,376,438
1000000,190,200,376,445
1100000,187,202,375,446
1200000,186,206,373,446
1300000,186,209,373,447
1400000,186,209,372,444
1500000,182,201,363,430
1600000,166,193,346,421
0,173,176,353,416
100000,174,176,354,416
200000,174,174,355,415
300000,174,175,354,416
400000,173,173,354,416
500000,175,173,355,415
600000,175,172,356,414
700000,174,172,354,414
800000,174,173,354,415
900000,176,174,355,415
1000000,176,176,355,415
1100000,176,176,355,415
1200000,177,176,356,415
1300000,179,176,359,415
1400000,181,175,361,415
1500000,184,174,364,415
1600000,182,177,361,416
0,169,179,346,414
100000,169,180,346,414
200000,169,179,346,414
300000,169,180,345,415
400000,169,180,346,414
500000,168,178,345,413
600000,168,174,343,411
700000,168,174,344,412
800000,169,177,345,413
900000,169,176,346,413
1000000,169,172,345,412
1100000,168,172,344,412
1200000,171,172,348,412
1300000,171,173,348,412
1400000,173,169,349,411
1500000,174,164,349,409
1600000,166,168,341,410
0,174,178,349,413
100000,174,178,349,413
200000,174,177,349,413
300000,174,176,349,412
400000,175,173,349,411
500000,175,173,348,411
600000,174,174,348,411
700000,174,175,348,412
800000,174,175,348,412
900000,174,173,347,412
1000000,174,172,347,411
1100000,174,173,347,411
1200000,174,173,348,411
1300000,174,173,347,412
1400000,173,175,347,412
1500000,173,175,347,412
1600000,174,174,347,412
0,171,167,343,400
100000,171,168,343,400
200000,170,169,341,401
300000,170,170,341,402
400000,170,170,342,402
500000,171,170,341,403
600000,169,190,343,410
700000,170,213,346,426
900000,145,242,339,427
1000000,139,239,330,434
1100000,123,224,299,392
1200000,139,230,311,392
1400000,156,236,327,481
1500000,166,213,332,410
1600000,178,189,347,399
0,181,183,356,417
100000,180,183,354,418
200000,178,184,353,419
300000,177,189,352,421
400000,177,194,352,428
500000,176,194,353,426
600000,177,192,354,423
700000,178,188,355,420
800000,180,184,356,417
900000,182,186,359,417
1000000,186,185,364,416
1100000,185,189,365,420
1200000,184,191,363,422
1300000,180,191,359,419
