timestamp_us,x1,y1,x2,y2
0,144,157,319,404
100000,144,157,319,404
200000,144,157,319,404
300000,144,157,319,404
400000,144,157,318,404
500000,144,157,318,403
600000,144,156,318,402
700000,144,156,318,402
800000,144,156,318,402
900000,144,156,318,402
1000000,144,156,318,402
1100000,144,157,318,402
1200000,144,157,318,402
1300000,144,155,318,401
1400000,143,156,317,402
1500000,144,155,318,401
1600000,144,154,319,400
0,141,153,321,414
100000,142,153,321,414
200000,141,153,321,414
300000,141,153,321,413
400000,141,153,321,413
500000,141,153,321,413
600000,141,153,321,413
700000,141,153,321,413
800000,141,153,321,413
900000,141,153,321,413
1000000,141,153,321,413
1100000,141,153,320,413
1200000,141,153,320,413
1300000,140,153,320,413
1400000,138,154,320,413
1500000,138,153,319,412
1600000,127,152,309,410
0,144,153,323,408
100000,144,153,322,407
200000,144,152,321,407
300000,144,152,321,407
400000,144,152,322,407
500000,144,152,322,408
600000,144,153,322,408
700000,144,153,322,408
800000,144,153,322,408
900000,144,153,322,408
1000000,144,152,322,407
1100000,144,152,322,407
1200000,144,152,322,407
1300000,144,152,322,406
1400000,144,152,322,406
1500000,144,152,322,406
1600000,144,152,321,406
0,144,153,325,413
100000,144,154,325,413
200000,144,154,325,413
300000,144,154,325,413
400000,144,153,325,412
500000,144,153,325,412
600000,144,153,325,411
700000,144,153,325,412
800000,144,153,325,411
900000,144,153,325,411
1000000,144,153,325,411
1100000,144,153,325,411
1200000,144,153,324,411
1300000,144,153,324,410
1400000,144,153,324,410
1500000,144,153,323,410
1600000,143,151,321,406
0,142,148,321,404
100000,142,148,321,405
200000,142,149,321,404
300000,142,148,321,404
400000,142,148,321,404
500000,142,148,321,404
600000,142,149,321,404
700000,142,149,321,404
800000,142,148,321,404
900000,142,148,321,404
1000000,142,148,321,404
1100000,142,148,321,404
1200000,142,148,321,404
1300000,141,148,321,404
1400000,142,148,321,403
1500000,142,148,321,403
1600000,142,148,320,403
0,145,165,323,418
100000,145,165,323,418
200000,145,165,323,418
300000,145,165,323,418
400000,145,165,323,418
500000,144,165,323,418
600000,145,165,323,418
700000,145,165,323,418
800000,144,165,323,418
900000,144,165,323,418
1000000,144,165,323,418
1100000,144,165,323,418
1200000,144,165,323,418
1300000,144,166,323,418
1400000,144,165,323,418
1500000,144,165,323,418
1600000,143,164,322,417
0,147,155,325,409
100000,147,154,325,409
200000,147,154,325,409
300000,147,154,324,408
400000,147,155,324,409
500000,147,154,324,408
600000,147,154,324,408
700000,148,154,325,408
800000,148,154,325,407
900000,149,152,324,406
1000000,146,157,322,407
1100000,140,160,317,408
1200000,135,156,313,407
1300000,144,149,321,402
1400000,159,135,333,399
1500000,168,133,342,390
1600000,157,136,333,391
0,143,159,322,411
100000,143,158,322,411
200000,143,158,322,411
300000,143,158,322,411
400000,143,158,322,410
500000,143,158,322,410
600000,143,158,322,411
700000,143,158,321,411
800000,142,158,321,412
900000,143,158,321,412
1000000,143,158,321,411
1100000,143,158,321,411
1200000,143,158,321,412
1300000,143,158,320,409
1400000,143,156,319,406
1500000,140,157,318,406
1600000,131,154,309,407
0,143,159,323,413
100000,143,159,323,413
200000,143,159,323,413
300000,143,158,323,412
400000,143,158,323,411
500000,143,158,322,411
600000,143,158,322,411
700000,143,158,322,411
800000,143,158,322,411
900000,143,157,322,410
1000000,143,157,323,410
1100000,143,157,323,410
1200000,143,158,323,410
1300000,143,157,323,410
1400000,143,157,321,410
1500000,138,161,318,412
1600000,132,161,311,411
0,144,155,323,409
100000,143,154,323,408
200000,143,154,323,408
300000,143,154,323,408
400000,144,154,323,408
500000,143,154,323,408
600000,143,154,323,408
700000,143,154,323,408
800000,143,154,323,408
900000,143,154,323,408
1000000,143,154,323,408
1100000,143,155,323,408
1200000,143,154,323,408
1300000,143,154,323,408
1400000,143,154,323,408
1500000,143,154,323,408
1600000,143,155,321,408
0,145,152,323,405
100000,145,152,323,405
200000,145,152,323,405
300000,145,152,323,404
400000,145,152,323,405
500000,145,151,323,404
600000,145,152,324,405
700000,145,152,324,405
800000,145,151,324,404
900000,145,151,324,404
1000000,145,151,324,404
1100000,145,151,324,404
1200000,145,152,324,405
1300000,145,152,324,405
1400000,145,151,324,405
1500000,145,151,323,405
1600000,143,152,321,404
0,141,147,320,400
100000,141,147,320,401
200000,141,147,320,401
300000,141,147,320,401
400000,141,147,320,400
500000,141,147,320,401
600000,141,147,320,400
700000,141,147,320,401
800000,141,147,320,401
900000,141,147,319,400
1000000,141,147,319,401
1100000,141,147,320,401
1200000,141,147,320,400
1300000,140,147,320,400
1400000,141,147,320,400
1500000,141,147,320,401
1600000,141,147,319,401
0,144,160,325,418
100000,144,160,325,418
200000,144,160,325,417
300000,144,160,325,418
400000,144,160,326,418
500000,144,160,326,419
600000,144,160,326,418
700000,144,160,325,418
800000,144,160,325,418
900000,144,160,325,417
1000000,144,160,325,418
1100000,144,159,326,417
1200000,144,159,325,417
1300000,144,159,325,417
1400000,144,159,325,417
1500000,144,159,325,417
1600000,145,158,323,413
0,139,160,321,418
100000,139,160,321,419
200000,139,160,321,419
300000,140,160,322,418
400000,140,159,322,419
500000,140,159,322,419
600000,141,159,322,418
700000,141,159,322,418
800000,141,159,322,418
900000,141,159,323,418
1000000,141,158,322,417
1100000,141,158,322,417
1200000,141,158,322,417
1300000,141,158,323,416
1400000,141,158,323,417
1500000,141,157,323,416
1600000,141,155,322,414
0,141,159,322,416
100000,142,159,322,416
200000,142,159,323,416
300000,142,158,322,415
400000,141,158,323,416
500000,142,159,323,416
600000,142,159,323,416
700000,142,159,324,416
800000,142,159,323,416
900000,142,159,323,416
1000000,142,159,323,415
1100000,142,159,323,416
1200000,142,158,323,415
1300000,142,158,324,415
1400000,142,159,323,415
1500000,142,158,323,415
1600000,142,158,324,415
0,143,172,324,420
100000,143,172,324,421
200000,143,172,324,421
300000,143,172,324,420
400000,144,169,321,422
500000,144,169,321,422
600000,144,171,321,422
700000,144,170,321,422
800000,145,168,321,417
900000,143,166,324,417
1000000,143,167,322,416
1100000,135,166,316,417
1200000,128,153,309,407
1300000,129,151,310,404
1400000,137,149,317,402
1500000,142,147,322,405
1600000,143,145,323,407
0,143,154,322,406
100000,143,153,322,405
200000,143,153,322,405
300000,143,153,322,405
400000,143,153,322,405
500000,143,153,322,405
600000,143,153,322,405
700000,143,153,322,405
800000,143,153,322,405
900000,143,153,322,405
1000000,143,153,322,405
1100000,143,153,323,405
1200000,143,154,323,405
1300000,143,154,323,405
1400000,143,153,323,406
1500000,143,153,323,405
1600000,143,153,323,405
0,145,150,325,403
100000,145,150,324,403
