timestamp_us,x1,y1,x2,y2
0,226,212,391,450
100000,226,210,390,447
200000,227,206,391,445
300000,228,204,390,445
400000,227,204,389,445
500000,227,206,389,444
600000,226,204,388,443
700000,227,205,388,445
800000,227,205,390,444
900000,226,210,389,444
1000000,225,209,387,446
1100000,225,210,388,447
1200000,224,210,386,444
1300000,224,210,388,444
1400000,225,213,391,445
1500000,224,212,390,446
1600000,221,210,387,445
0,213,196,382,439
100000,213,196,382,440
200000,213,195,382,440
300000,212,197,382,441
400000,209,185,376,416
500000,198,185,365,411
600000,188,195,357,430
700000,175,210,354,460
800000,161,246,341,491
900000,162,244,340,490
1000000,153,230,334,480
1100000,176,217,355,466
1200000,186,205,362,442
1300000,183,192,357,423
1400000,193,180,359,408
1500000,192,172,356,396
1600000,191,170,348,381
0,179,213,350,449
100000,174,214,346,445
200000,162,201,331,433
300000,161,200,328,420
400000,174,204,339,424
500000,175,240,348,452
600000,156,278,340,487
700000,156,297,334,516
800000,154,294,330,512
900000,145,278,330,486
1000000,166,248,342,458
1100000,171,245,345,455
1200000,171,246,340,452
1300000,163,244,337,453
1400000,156,237,329,456
1500000,187,180,354,419
1600000,215,186,383,419
0,156,214,331,447
100000,156,215,331,447
200000,155,215,331,447
300000,156,215,331,448
400000,156,215,330,447
500000,155,216,330,447
600000,156,215,330,448
700000,155,216,329,448
800000,155,217,329,449
900000,155,217,329,449
1000000,155,217,329,448
1100000,155,218,329,449
1200000,155,217,329,449
1300000,154,217,329,449
1400000,154,217,329,450
1500000,153,219,328,450
1600000,154,217,329,449
0,168,212,339,448
100000,167,212,339,448
200000,169,212,338,448
300000,169,213,339,448
400000,168,213,338,448
500000,169,213,338,448
600000,169,213,338,448
700000,168,213,338,448
800000,167,213,338,448
900000,167,213,338,448
1000000,169,213,338,447
1100000,167,213,338,448
1200000,167,213,338,448
1300000,167,213,338,448
1400000,167,213,338,448
1500000,167,214,338,448
1600000,167,214,338,449
0,172,209,343,444
100000,171,209,343,444
200000,171,210,343,445
300000,171,209,343,444
400000,170,211,342,445
500000,170,211,342,445
600000,170,211,342,445
700000,170,212,342,445
800000,170,213,340,446
900000,167,214,338,447
1000000,167,213,338,447
1100000,167,213,338,447
1200000,168,214,339,447
1300000,169,213,339,448
1400000,167,214,338,448
1500000,167,215,338,447
1600000,168,214,338,447
0,162,220,335,451
100000,162,221,334,452
200000,161,221,332,452
300000,161,221,333,452
400000,161,221,333,452
500000,160,221,332,452
600000,160,221,331,452
700000,160,220,330,452
800000,160,221,331,452
900000,159,222,331,453
1000000,159,225,332,453
1100000,158,223,331,453
1200000,160,222,331,452
1300000,159,223,332,452
1400000,160,223,331,452
1500000,160,223,331,452
1600000,166,238,334,456
0,150,215,326,447
100000,149,218,327,450
200000,153,213,328,443
300000,149,204,319,433
400000,160,150,311,366
500000,177,177,314,348
600000,199,150,338,336
700000,149,145,310,372
800000,56,261,252,482
900000,51,293,242,515
1600000,117,305,305,497
0,212,208,385,444
100000,212,208,385,443
200000,212,207,386,442
300000,212,198,386,438
400000,210,197,384,437
500000,207,199,383,439
600000,198,203,377,441
700000,198,204,375,442
800000,197,207,373,442
900000,198,205,374,442
1000000,199,207,376,443
1100000,200,208,375,445
1200000,199,208,375,443
1300000,200,207,375,444
1400000,201,205,376,442
1500000,202,206,377,443
1600000,202,205,376,442
0,200,219,374,452
100000,200,219,374,452
200000,200,219,374,452
300000,199,219,373,453
400000,200,219,373,453
500000,200,219,373,453
600000,199,219,373,453
700000,200,219,373,453
800000,199,219,373,453
900000,199,220,373,453
1000000,199,219,373,453
1100000,200,220,373,454
1200000,199,220,373,453
1300000,199,218,370,454
1400000,199,221,372,454
1500000,199,218,370,454
1600000,199,218,371,454
0,186,223,357,456
100000,186,223,357,456
200000,186,223,357,456
300000,186,223,357,457
400000,186,223,356,457
500000,186,223,357,458
600000,187,224,358,458
700000,186,224,356,458
800000,186,223,356,459
900000,185,224,356,457
1000000,186,224,358,457
1100000,184,225,358,457
1200000,185,224,358,457
1300000,188,221,363,457
1400000,187,224,362,459
1500000,186,223,360,460
1600000,188,224,363,460
0,200,215,372,444
100000,201,216,372,448
200000,201,219,372,452
300000,200,220,371,453
400000,200,222,372,450
500000,199,221,371,451
600000,195,218,366,449
700000,197,204,366,447
800000,193,193,359,424
900000,190,183,357,416
1000000,189,183,355,415
1100000,185,188,352,418
1200000,177,188,349,425
1300000,174,192,344,431
1400000,172,195,343,437
1500000,169,202,344,439
1600000,166,208,340,442
0,197,211,371,443
100000,197,211,371,443
200000,197,212,371,444
300000,193,213,369,445
400000,192,213,368,446
500000,192,212,366,449
600000,190,215,364,449
700000,189,214,362,449
800000,189,215,363,450
900000,189,216,362,450
1000000,189,216,362,450
1100000,189,216,361,450
1200000,188,216,361,451
1300000,188,217,360,451
1400000,187,217,360,451
1500000,188,217,360,451
1600000,189,219,363,449
0,181,218,353,452
100000,181,219,352,452
200000,181,219,353,452
300000,182,219,353,453
400000,182,220,354,453
500000,182,221,354,453
600000,182,222,354,454
700000,183,223,354,454
800000,183,223,354,454
900000,183,224,354,455
1000000,183,223,354,455
1100000,183,223,354,455
1200000,183,223,354,455
1300000,183,223,354,455
1400000,183,224,353,456
1500000,186,229,355,456
1600000,190,244,361,468
0,212,201,380,435
100000,212,201,380,435
200000,212,201,381,435
300000,212,201,381,435
400000,212,201,380,435
500000,212,201,381,435
600000,212,201,381,435
700000,212,202,380,435
800000,212,203,381,436
900000,212,202,380,435
1000000,212,202,381,436
1100000,212,202,381,436
1200000,212,202,381,435
1300000,213,202,381,435
1400000,211,203,381,436
1500000,212,202,381,436
1600000,213,202,381,435
0,207,204,378,438
100000,207,205,378,439
200000,208,208,378,440
300000,208,208,378,441
400000,208,209,378,440
500000,208,207,379,440
600000,208,208,378,440
700000,208,207,378,440
800000,208,207,379,440
900000,208,206,378,440
1000000,208,208,378,440
1100000,210,206,380,441
1200000,211,206,381,441
1300000,211,207,381,442
1400000,210,208,381,442
1500000,211,208,382,442
1600000,211,207,380,441
0,209,209,379,442
100000,209,210,378,442
200000,208,211,379,442
300000,208,210,378,442
400000,208,210,378,443
500000,208,210,378,443
600000,209,209,378,442
700000,209,209,378,442
800000,208,210,378,442
900000,208,210,378,442
1000000,208,210,378,442
1100000,208,210,377,443
1200000,207,210,377,443
1300000,207,210,376,442
1400000,207,211,377,443
1500000,207,211,377,442
1600000,207,211,377,443
0,204,209,373,441
100000,204,209,372,440
200000,204,209,372,440
300000,201,209,371,440
400000,198,211,365,442
500000,197,210,366,442
600000,197,211,365,443
700000,197,211,365,442
800000,198,211,367,441
900000,199,210,368,442
1000000,200,211,368,441
1100000,200,211,368,441
1200000,200,212,368,441
1300000,200,211,368,441
1400000,200,211,368,442
1500000,199,211,367,442
1600000,199,211,368,442
0,192,219,363,450
100000,191,220,362,450
200000,192,220,363,450
300000,192,220,363,451
400000,192,220,363,451
500000,191,221,363,451
600000,191,221,363,451
700000,191,221,363,451
800000,191,221,363,452
900000,191,221,363,452
1000000,191,222,363,452
1100000,192,222,364,453
1200000,192,223,364,453
1300000,191,223,363,452
1400000,190,221,361,452
1500000,190,221,362,451
1600000,190,221,362,452
0,206,219,379,454
100000,206,220,378,454
200000,205,220,377,454
300000,205,221,377,455
400000,205,221,378,455
500000,206,222,378,455
600000,210,219,380,455
700000,211,221,380,456
800000,210,220,381,457
900000,211,221,382,457
1000000,211,221,382,458
1100000,211,220,382,458
1200000,209,216,378,449
1300000,206,190,370,416
1400000,204,187,368,410
1500000,202,193,369,416
1600000,200,194,369,418
0,228,213,386,429
100000,229,213,385,430
200000,231,214,386,430
300000,230,214,386,430
400000,231,214,386,429
500000,230,214,386,429
600000,231,215,386,429
700000,232,214,387,430
800000,232,213,387,429
900000,232,213,387,428
1000000,231,214,386,430
1100000,231,214,385,430
1200000,231,209,387,426
1300000,231,218,386,437
1400000,230,222,385,440
1500000,230,228,386,441
1600000,231,226,386,440
