timestamp_us,x1,y1,x2,y2
0,196,150,333,364
100000,197,150,333,364
200000,196,150,334,365
300000,196,149,334,365
400000,196,150,334,364
500000,196,150,333,364
600000,196,150,333,364
700000,196,149,334,364
800000,196,149,333,365
900000,197,150,333,365
1000000,197,150,333,366
1100000,197,150,333,366
1200000,196,150,333,366
1300000,198,150,331,365
1400000,196,150,333,365
1500000,196,150,333,364
1600000,199,153,330,369
0,195,152,331,372
100000,195,152,331,372
200000,195,152,331,372
300000,196,153,332,372
400000,196,152,332,372
500000,196,153,331,372
600000,196,152,332,372
700000,197,152,333,372
800000,195,152,329,368
900000,195,152,326,364
1000000,194,156,322,368
1100000,194,156,325,370
1200000,194,154,328,370
1300000,195,154,328,372
1400000,194,153,327,372
1500000,194,153,326,372
1600000,193,152,327,372
0,196,151,332,359
100000,196,151,333,360
200000,197,151,332,361
300000,195,150,331,361
400000,196,151,332,360
500000,196,150,333,360
600000,196,151,332,360
700000,196,152,331,359
800000,196,152,332,359
900000,196,152,332,359
1000000,196,152,332,359
1100000,196,153,331,358
1200000,196,153,330,359
1300000,196,151,329,359
1400000,196,151,329,360
1500000,196,150,330,362
1600000,195,151,329,369
0,197,152,334,365
100000,197,152,334,365
200000,197,152,333,366
300000,197,152,334,366
400000,197,153,334,365
500000,196,153,334,366
600000,197,152,334,366
700000,196,152,335,366
800000,196,152,334,366
900000,198,152,333,365
1000000,198,151,334,366
1100000,198,151,335,366
1200000,197,152,334,366
1300000,196,153,334,366
1400000,196,154,333,365
1500000,196,154,334,365
1600000,196,152,334,365
0,194,153,334,367
100000,194,153,334,367
200000,194,154,334,367
300000,194,153,334,366
400000,194,153,334,367
500000,194,153,334,366
600000,193,153,334,367
700000,194,153,334,367
800000,194,153,333,366
900000,194,153,332,368
1000000,194,153,333,366
1100000,194,153,333,368
1200000,194,153,333,367
1300000,194,153,333,367
1400000,194,153,333,367
1500000,193,153,332,365
1600000,195,153,329,368
0,192,153,327,366
100000,192,153,327,366
200000,191,152,327,365
300000,191,153,327,366
400000,192,153,327,366
500000,192,153,327,366
600000,192,153,326,366
700000,192,153,326,366
800000,192,153,327,366
900000,192,153,327,366
1000000,192,153,327,366
1100000,192,152,327,366
1200000,192,153,327,366
1300000,192,153,327,366
1400000,192,153,328,366
1500000,192,152,327,366
1600000,192,153,327,366
0,197,152,333,368
100000,196,151,334,368
200000,196,151,334,368
300000,197,151,334,368
400000,198,151,335,368
500000,197,151,334,368
600000,197,151,335,368
700000,197,151,334,368
800000,197,151,334,368
900000,197,151,334,368
1000000,197,150,335,369
1100000,197,150,335,369
1200000,197,150,335,369
1300000,197,150,335,369
1400000,197,150,335,368
1500000,197,150,335,368
1600000,198,151,335,368
0,196,155,333,367
100000,196,155,333,366
200000,196,154,334,367
300000,196,154,334,367
400000,196,154,334,367
500000,197,153,335,367
600000,196,152,335,368
700000,196,153,335,368
800000,197,152,335,369
900000,197,152,335,369
1000000,196,152,336,369
1100000,197,152,336,368
1200000,197,152,335,368
1300000,197,152,335,368
1400000,199,155,334,368
1500000,198,158,335,372
1600000,196,158,333,386
0,196,156,330,371
100000,196,156,330,371
200000,196,156,330,371
