timestamp_us,x1,y1,x2,y2
0,247,194,380,375
100000,246,194,380,375
200000,247,193,380,375
300000,247,194,380,375
400000,247,193,380,375
500000,247,194,380,375
600000,247,194,380,375
700000,247,194,380,375
800000,246,194,380,374
900000,247,194,380,375
1000000,247,193,380,374
1100000,247,193,380,374
1200000,247,193,380,375
1300000,247,192,380,375
1400000,247,193,380,375
1500000,247,193,380,375
1600000,248,192,381,375
0,246,194,378,373
100000,246,192,378,374
200000,246,192,378,373
300000,246,193,378,373
400000,247,191,379,373
500000,247,187,380,373
600000,248,190,378,374
700000,248,190,378,373
800000,247,191,379,373
900000,247,190,378,374
1000000,247,190,378,374
1100000,246,188,376,374
1200000,245,187,376,374
1300000,246,188,376,374
1400000,246,187,376,373
1500000,245,187,377,374
1600000,246,193,376,374
0,247,191,377,370
100000,247,191,377,370
200000,248,191,377,370
300000,248,191,376,370
400000,248,192,376,369
500000,248,192,376,370
600000,247,192,378,370
700000,247,191,377,370
800000,249,195,375,366
900000,249,192,376,369
1000000,249,192,377,371
1100000,248,192,377,370
1200000,248,192,377,370
1300000,249,191,377,371
1400000,247,194,376,371
1500000,247,194,376,371
1600000,247,195,375,371
0,251,200,381,372
100000,252,197,381,372
200000,252,194,380,372
300000,251,193,379,373
400000,251,194,381,372
500000,251,194,381,372
600000,252,194,382,373
700000,251,194,381,372
800000,251,193,380,372
900000,252,192,381,373
1000000,251,192,379,372
1100000,251,192,379,371
1200000,251,192,379,370
1300000,253,193,378,368
1400000,256,193,382,371
1500000,254,193,382,370
1600000,254,194,381,370
0,241,201,363,370
100000,241,200,364,370
200000,239,200,365,372
300000,238,200,364,372
400000,239,200,363,371
500000,239,199,362,371
600000,239,198,362,372
700000,241,200,362,371
800000,241,201,362,370
900000,242,201,363,370
1000000,242,200,364,370
1100000,243,201,365,370
1200000,244,201,366,370
1300000,244,202,367,371
1400000,245,201,368,371
1500000,245,201,367,371
1600000,245,200,367,371
0,243,201,367,371
100000,244,199,367,371
200000,244,200,366,371
300000,243,200,366,371
400000,243,201,365,370
500000,243,200,365,370
600000,243,200,366,370
700000,243,200,364,370
800000,243,200,364,370
900000,243,200,364,370
1000000,243,201,364,370
1100000,243,200,364,370
1200000,244,200,364,370
1300000,243,200,364,370
1400000,243,199,364,370
1500000,243,200,365,370
1600000,244,201,364,370
0,253,197,374,364
100000,252,198,373,364
200000,253,200,373,365
300000,253,199,373,364
400000,252,199,373,364
500000,252,199,373,365
600000,252,198,373,365
700000,252,198,372,366
800000,252,198,373,365
900000,252,199,373,365
1000000,252,199,373,364
1100000,252,196,374,364
1200000,253,194,375,362
1300000,253,192,376,367
1400000,253,195,376,364
1500000,252,195,374,363
1600000,256,199,384,359
0,253,200,369,361
100000,253,199,371,360
200000,254,198,376,361
300000,254,198,376,362
400000,254,198,375,361
500000,255,198,374,360
600000,254,197,375,362
700000,254,199,373,360
800000,255,199,372,361
900000,254,200,372,361
1000000,254,199,372,360
1100000,254,200,372,360
1200000,254,200,372,360
1300000,254,199,371,360
1400000,253,198,372,360
1500000,254,199,373,360
1600000,256,199,375,359
0,228,205,378,415
100000,227,204,377,415
200000,227,207,378,416
300000,225,206,377,415
400000,226,205,378,414
500000,227,203,378,414
600000,227,203,378,414
700000,227,205,378,414
800000,226,203,378,414
900000,227,204,377,414
1000000,227,205,377,414
1100000,227,204,377,413
1200000,226,204,376,414
1300000,225,203,377,413
1400000,225,203,376,415
1500000,225,203,376,415
1600000,225,205,375,419
0,235,203,377,408
100000,235,203,378,408
200000,235,203,378,408
300000,235,202,378,408
400000,235,201,379,408
500000,236,202,379,409
600000,236,201,379,408
700000,235,201,378,408
800000,236,201,379,408
900000,235,202,379,408
1000000,236,202,379,408
1100000,235,202,379,408
1200000,235,203,379,407
1300000,236,202,380,407
1400000,235,202,380,408
1500000,236,202,380,408
1600000,236,201,380,408
0,240,198,378,398
100000,240,199,378,398
200000,241,197,378,398
300000,241,197,378,398
400000,240,197,379,398
500000,239,195,379,398
600000,240,196,379,398
700000,240,196,379,398
800000,240,193,379,398
900000,240,194,379,398
1000000,241,194,379,398
1100000,240,193,379,398
1200000,240,193,379,398
1300000,240,194,379,398
1400000,241,193,379,398
1500000,240,192,379,398
1600000,240,193,379,397
0,247,196,375,386
100000,248,196,375,385
200000,248,196,375,386
300000,248,196,375,387
400000,248,196,375,386
500000,248,196,376,386
600000,248,197,376,385
700000,247,196,376,386
800000,247,196,376,386
900000,247,196,376,386
1000000,248,197,376,385
1100000,247,196,375,386
1200000,247,196,376,386
1300000,247,196,376,386
1400000,247,196,376,386
1500000,247,197,376,386
1600000,247,196,376,386
0,244,210,370,387
100000,244,210,370,387
200000,243,209,370,387
300000,243,209,370,388
400000,243,210,370,387
500000,243,210,369,387
600000,243,211,370,387
700000,243,210,369,387
800000,244,210,369,387
900000,243,211,369,388
1000000,243,210,369,388
1100000,244,211,369,388
1200000,243,210,369,388
1300000,244,208,370,387
1400000,245,205,370,386
1500000,245,207,370,386
1600000,244,205,370,386
0,227,213,350,390
100000,227,212,349,390
200000,227,212,349,390
300000,227,212,350,390
400000,228,213,351,390
500000,228,213,351,390
600000,227,212,351,390
700000,227,213,350,390
800000,227,212,350,390
900000,227,212,350,390
1000000,227,212,351,390
1100000,227,212,351,391
1200000,227,211,350,391
1300000,227,211,350,390
1400000,227,213,350,392
1500000,227,212,350,394
1600000,223,212,349,394
0,222,214,358,401
100000,222,214,358,401
200000,222,213,358,401
300000,222,212,359,400
400000,223,212,360,400
500000,222,212,360,400
600000,222,212,360,400
700000,222,212,359,400
800000,223,212,358,401
900000,222,212,360,400
1000000,222,212,359,400
1100000,223,214,357,401
1200000,223,214,357,401
1300000,223,214,358,401
1400000,223,214,358,400
1500000,222,214,357,401
1600000,222,214,358,400
0,223,200,361,394
100000,223,200,361,394
200000,223,200,361,393
300000,222,200,361,393
400000,222,200,361,393
500000,223,200,361,393
600000,222,200,361,393
700000,222,200,361,393
800000,223,199,360,393
900000,223,199,362,392
1000000,221,193,358,393
1100000,221,193,358,394
1200000,223,195,361,394
1300000,223,198,365,395
1400000,221,202,363,396
1500000,219,202,358,397
1600000,216,194,355,393
0,227,193,355,384
100000,226,193,356,385
200000,226,193,356,385
300000,227,193,356,386
400000,227,193,357,385
500000,227,194,357,385
600000,226,194,357,386
700000,226,195,357,385
800000,227,194,357,385
900000,226,194,358,386
1000000,226,194,358,385
1100000,226,195,357,385
1200000,226,194,358,385
1300000,226,194,358,385
1400000,226,194,357,385
1500000,226,194,358,384
1600000,226,194,357,385
0,227,195,358,384
100000,227,196,357,384
200000,227,196,357,385
300000,227,196,357,384
400000,226,195,356,385
500000,226,195,355,386
600000,226,194,354,386
700000,226,195,355,385
800000,228,195,353,385
900000,228,195,354,384
1000000,228,195,355,384
1100000,228,195,357,384
1200000,230,196,355,381
1300000,230,195,357,377
1400000,229,192,368,375
1500000,230,191,367,377
1600000,231,192,369,377
0,216,195,348,380
100000,217,196,347,380
200000,217,195,348,380
300000,216,195,348,381
400000,217,195,348,380
500000,217,196,347,381
600000,217,196,348,381
700000,217,195,348,381
800000,217,196,348,381
900000,217,196,348,380
1000000,217,195,348,381
1100000,217,196,348,381
1200000,218,194,348,381
1300000,219,194,348,380
1400000,218,194,348,381
1500000,219,194,348,380
1600000,218,194,348,380
0,221,193,353,386
100000,222,195,353,387
200000,223,195,353,386
300000,223,195,353,387
400000,223,195,353,386
500000,222,195,353,386
600000,222,195,353,387
700000,223,195,353,387
800000,223,195,353,388
900000,223,195,353,388
1000000,223,195,353,388
1100000,223,195,352,389
1200000,223,195,352,389
1300000,223,195,353,389
1400000,223,195,353,390
1500000,224,195,353,388
1600000,224,195,353,390
0,221,189,353,379
100000,220,189,353,379
200000,220,188,354,379
300000,220,189,353,379
400000,220,188,353,379
500000,220,188,353,379
600000,220,188,353,379
700000,220,188,353,379
800000,221,189,352,379
900000,221,189,352,379
1000000,221,192,354,378
1100000,223,191,358,374
1200000,225,194,355,378
1300000,226,193,357,381
1400000,226,194,357,384
1500000,225,193,356,383
1600000,226,193,357,383
