timestamp_us,x1,y1,x2,y2
0,208,130,394,388
100000,208,130,394,388
200000,208,129,394,388
300000,207,129,393,389
400000,206,128,392,390
500000,204,128,390,393
600000,203,128,390,392
700000,204,128,391,392
800000,203,129,391,390
900000,204,130,391,390
1000000,204,130,391,391
1100000,203,131,393,389
1200000,201,130,391,388
1300000,198,129,388,386
1400000,196,129,383,384
1500000,194,129,383,385
1600000,194,130,383,388
0,212,135,394,391
100000,212,134,394,391
200000,213,133,394,390
300000,212,134,395,387
400000,212,134,394,387
500000,212,135,395,387
600000,212,135,394,388
700000,212,135,393,392
800000,206,142,387,395
900000,207,138,385,387
1000000,206,130,382,375
1100000,206,129,383,374
1200000,204,130,383,377
1300000,197,133,381,383
1400000,194,138,379,384
1500000,192,138,378,383
1600000,197,136,382,382
0,210,138,393,388
100000,209,138,393,389
200000,209,137,393,388
300000,209,138,393,389
400000,208,137,391,392
500000,208,138,391,393
600000,208,138,392,393
700000,208,143,390,395
800000,208,141,390,395
900000,207,140,389,394
1000000,206,140,389,393
1100000,204,140,389,394
1200000,203,140,388,395
1300000,201,139,386,394
1400000,199,139,385,394
1500000,198,140,386,396
1600000,202,145,390,398
0,220,136,405,391
100000,221,138,405,391
200000,223,138,407,391
300000,223,138,407,392
400000,223,139,407,391
500000,223,138,407,391
600000,225,139,406,394
700000,225,139,407,396
800000,223,139,407,396
900000,223,138,406,393
1000000,222,138,406,393
1100000,221,137,405,392
1200000,218,138,403,392
1300000,217,137,402,390
1400000,219,134,402,390
1500000,219,135,402,390
1600000,219,136,402,391
0,213,132,396,390
100000,212,132,396,391
200000,211,133,395,391
300000,211,134,395,391
400000,211,133,395,391
500000,211,134,396,391
600000,211,134,395,391
700000,211,134,395,391
800000,212,134,396,392
900000,212,134,395,391
1000000,211,134,395,392
1100000,211,135,396,392
1200000,212,135,396,392
1300000,212,135,396,392
1400000,212,135,396,392
1500000,212,135,396,392
1600000,212,135,395,393
0,222,145,405,403
100000,221,148,404,406
200000,219,152,403,406
300000,216,152,401,406
400000,216,153,401,407
500000,217,154,402,407
600000,217,154,403,407
700000,216,153,401,405
800000,215,153,397,404
900000,213,152,396,405
1000000,212,151,395,404
1100000,215,153,400,403
1200000,215,152,401,403
1300000,214,148,400,400
1400000,216,143,401,397
1500000,218,140,402,395
1600000,216,141,401,397
0,218,138,402,395
100000,219,137,402,395
200000,219,137,402,395
300000,219,137,402,395
400000,219,138,402,396
500000,218,138,402,396
600000,219,138,403,397
700000,218,140,403,398
800000,217,140,403,399
900000,217,141,402,399
1000000,217,142,402,400
1100000,218,143,402,401
